,intVar1,intVar2,intVar3,intVar4
0,43,152,74,103
0,02-05-2022 19:16:40,305,473,47,66
0,02-05-2022 19:16:40,98,370,283,178
0,02-05-2022 19:16:40,351,435,159,26
0,02-05-2022 19:16:40,8,466,447,247
0,02-05-2022 19:16:40,95,307,474,188
0,02-05-2022 19:16:40,120,51,362,377
0,02-05-2022 19:16:40,18,223,376,374
0,02-05-2022 19:16:40,14,180,420,205
0,02-05-2022 19:16:40,82,56,393,281
0,02-05-2022 19:16:40,466,315,17,34
0,02-05-2022 19:16:40,249,280,39,320
0,02-05-2022 19:16:40,216,258,443,13
0,02-05-2022 19:16:40,488,71,63,96
0,02-05-2022 19:16:40,44,88,209,26
0,02-05-2022 19:16:40,439,324,456,461
0,02-05-2022 19:16:40,290,80,262,310
0,02-05-2022 19:16:40,45,26,194,437
0,02-05-2022 19:16:40,57,354,447,88
0,02-05-2022 19:16:40,252,114,72,366
0,02-05-2022 19:16:40,347,460,47,217
0,02-05-2022 19:16:40,378,270,369,341
0,02-05-2022 19:16:40,125,75,134,148
0,02-05-2022 19:16:40,346,166,431,426
0,02-05-2022 19:16:40,385,171,61,362
0,02-05-2022 19:16:40,448,302,377,330
0,02-05-2022 19:16:40,136,277,84,73
0,02-05-2022 19:16:40,175,227,318,246
0,02-05-2022 19:16:40,245,90,232,63
0,02-05-2022 19:16:40,235,116,414,393
0,02-05-2022 19:16:40,325,391,88,327
0,02-05-2022 19:16:40,192,384,466,93
0,02-05-2022 19:16:40,482,317,427,291
0,02-05-2022 19:16:40,465,433,378,121
0,02-05-2022 19:16:40,104,377,222,229
0,02-05-2022 19:16:40,17,107,444,423
0,02-05-2022 19:16:40,330,96,433,221
0,02-05-2022 19:16:40,323,190,249,137
0,02-05-2022 19:16:40,318,210,428,225
0,02-05-2022 19:16:40,127,415,229,162
0,02-05-2022 19:16:40,100,430,43,470
0,02-05-2022 19:16:40,152,390,430,331
0,02-05-2022 19:16:40,31,469,375,379
0,02-05-2022 19:16:40,367,298,252,8
0,02-05-2022 19:16:40,69,94,258,207
0,02-05-2022 19:16:40,268,224,463,166
0,02-05-2022 19:16:40,47,485,457,5
0,02-05-2022 19:16:40,271,366,493,499
0,02-05-2022 19:16:40,0,443,40,143
0,02-05-2022 19:16:40,241,383,277,22
0,02-05-2022 19:16:40,13,385,490,15
0,02-05-2022 19:16:40,457,441,492,395
0,02-05-2022 19:16:40,68,196,423,206
0,02-05-2022 19:16:40,341,35,318,172
0,02-05-2022 19:16:40,448,431,469,268
0,02-05-2022 19:16:40,272,34,462,148
0,02-05-2022 19:16:40,48,185,452,43
0,02-05-2022 19:16:40,197,57,31,484
0,02-05-2022 19:16:40,289,258,251,304
0,02-05-2022 19:16:40,401,11,295,313
0,02-05-2022 19:16:40,337,366,314,220
0,02-05-2022 19:16:40,499,191,201,10
0,02-05-2022 19:16:40,44,454,67,302
0,02-05-2022 19:16:40,365,14,199,57
0,02-05-2022 19:16:40,222,469,48,110
0,02-05-2022 19:16:40,268,158,288,377
0,02-05-2022 19:16:40,119,478,450,438
0,02-05-2022 19:16:40,369,326,7,450
0,02-05-2022 19:16:40,29,21,106,488
0,02-05-2022 19:16:40,154,304,322,242
0,02-05-2022 19:16:40,299,234,421,59
0,02-05-2022 19:16:40,443,310,389,239
0,02-05-2022 19:16:40,17,258,241,27
0,02-05-2022 19:16:40,35,210,418,155
0,02-05-2022 19:16:40,454,366,474,76
0,02-05-2022 19:16:40,113,395,490,442
0,02-05-2022 19:16:40,249,340,111,301
0,02-05-2022 19:16:40,456,102,356,256
0,02-05-2022 19:16:40,468,161,366,283
0,02-05-2022 19:16:40,336,333,116,415
0,02-05-2022 19:16:40,247,109,57,379
0,02-05-2022 19:16:40,323,160,166,231
0,02-05-2022 19:16:40,107,337,21,54
0,02-05-2022 19:16:40,416,226,481,255
0,02-05-2022 19:16:40,217,286,133,15
0,02-05-2022 19:16:40,462,246,337,187
0,02-05-2022 19:16:40,439,337,70,64
0,02-05-2022 19:16:40,267,418,289,310
0,02-05-2022 19:16:40,209,227,208,410
0,02-05-2022 19:16:40,187,61,354,310
0,02-05-2022 19:16:40,389,48,56,298
0,02-05-2022 19:16:40,137,81,326,362
0,02-05-2022 19:16:40,314,92,152,482
0,02-05-2022 19:16:40,62,92,242,13
0,02-05-2022 19:16:40,15,320,345,99
0,02-05-2022 19:16:40,159,459,67,340
0,02-05-2022 19:16:40,55,66,131,61
0,02-05-2022 19:16:40,251,433,323,96
0,02-05-2022 19:16:40,2,397,215,170
0,02-05-2022 19:16:40,318,464,95,354
0,02-05-2022 19:16:40,72,318,473,17
0,02-05-2022 19:16:40,400,6,357,133
0,02-05-2022 19:16:40,129,218,240,146
0,02-05-2022 19:16:40,117,204,414,57
0,02-05-2022 19:16:40,461,497,96,19
0,02-05-2022 19:16:40,251,269,17,437
0,02-05-2022 19:16:40,392,26,445,253
0,02-05-2022 19:16:40,457,487,398,446
0,02-05-2022 19:16:40,233,209,269,428
0,02-05-2022 19:16:40,169,182,430,382
0,02-05-2022 19:16:40,354,273,67,424
0,02-05-2022 19:16:40,234,302,275,309
0,02-05-2022 19:16:40,312,228,193,466
0,02-05-2022 19:16:40,470,473,468,327
0,02-05-2022 19:16:40,34,441,249,34
0,02-05-2022 19:16:40,416,422,419,111
0,02-05-2022 19:16:40,96,85,309,318
0,02-05-2022 19:16:40,385,404,368,363
0,02-05-2022 19:16:40,265,388,279,49
0,02-05-2022 19:16:40,230,470,150,121
0,02-05-2022 19:16:40,178,254,472,377
0,02-05-2022 19:16:40,228,402,326,461
0,02-05-2022 19:16:40,343,65,4,384
0,02-05-2022 19:16:40,446,20,272,97
0,02-05-2022 19:16:40,447,289,216,256
0,02-05-2022 19:16:40,468,257,180,394
0,02-05-2022 19:16:40,423,413,356,482
0,02-05-2022 19:16:40,166,473,177,93
0,02-05-2022 19:16:40,343,135,83,407
0,02-05-2022 19:16:40,195,475,461,219
0,02-05-2022 19:16:40,149,330,316,181
0,02-05-2022 19:16:40,109,320,461,87
0,02-05-2022 19:16:40,130,286,333,372
0,02-05-2022 19:16:40,226,224,207,96
0,02-05-2022 19:16:40,80,462,491,24
0,02-05-2022 19:16:40,421,304,270,340
0,02-05-2022 19:16:40,227,114,263,471
0,02-05-2022 19:16:40,405,300,460,423
0,02-05-2022 19:16:40,336,461,63,306
0,02-05-2022 19:16:40,251,431,354,272
0,02-05-2022 19:16:40,411,87,45,114
0,02-05-2022 19:16:40,251,80,150,254
0,02-05-2022 19:16:40,342,417,403,474
0,02-05-2022 19:16:40,492,142,275,166
0,02-05-2022 19:16:40,456,49,132,151
0,02-05-2022 19:16:40,333,483,403,390
0,02-05-2022 19:16:40,131,101,345,87
0,02-05-2022 19:16:40,219,437,130,233
0,02-05-2022 19:16:40,275,31,310,67
0,02-05-2022 19:16:40,198,374,345,115
0,02-05-2022 19:16:40,230,259,158,197
0,02-05-2022 19:16:40,362,26,180,98
0,02-05-2022 19:16:40,173,89,260,39
0,02-05-2022 19:16:40,265,218,56,86
0,02-05-2022 19:16:40,136,216,352,196
0,02-05-2022 19:16:40,81,425,408,337
0,02-05-2022 19:16:40,385,470,213,254
0,02-05-2022 19:16:40,172,485,97,289
0,02-05-2022 19:16:40,187,97,118,439
0,02-05-2022 19:16:40,224,321,454,422
0,02-05-2022 19:16:40,273,201,362,462
0,02-05-2022 19:16:40,52,106,423,367
0,02-05-2022 19:16:40,385,176,135,87
0,02-05-2022 19:16:40,334,186,321,471
0,02-05-2022 19:16:40,322,469,287,150
0,02-05-2022 19:16:40,452,271,422,172
0,02-05-2022 19:16:40,13,403,474,473
0,02-05-2022 19:16:40,414,328,42,42
0,02-05-2022 19:16:40,441,353,493,389
0,02-05-2022 19:16:40,56,167,73,270
0,02-05-2022 19:16:40,219,386,133,65
0,02-05-2022 19:16:40,179,116,379,204
0,02-05-2022 19:16:40,492,431,92,222
0,02-05-2022 19:16:40,259,191,41,456
0,02-05-2022 19:16:40,75,117,211,91
0,02-05-2022 19:16:40,163,426,44,275
0,02-05-2022 19:16:40,103,145,161,108
0,02-05-2022 19:16:40,325,480,173,440
0,02-05-2022 19:16:40,194,305,302,19
0,02-05-2022 19:16:40,192,103,380,139
0,02-05-2022 19:16:40,338,439,205,275
0,02-05-2022 19:16:40,139,219,187,158
0,02-05-2022 19:16:40,407,112,56,227
0,02-05-2022 19:16:40,273,427,279,181
0,02-05-2022 19:16:40,106,366,183,89
0,02-05-2022 19:16:40,4,59,98,162
0,02-05-2022 19:16:40,155,48,105,265
0,02-05-2022 19:16:40,206,164,2,74
0,02-05-2022 19:16:40,224,90,294,321
0,02-05-2022 19:16:40,458,136,54,193
0,02-05-2022 19:16:40,204,34,141,114
0,02-05-2022 19:16:40,274,187,153,395
0,02-05-2022 19:16:40,381,91,405,233
0,02-05-2022 19:16:40,431,233,50,119
0,02-05-2022 19:16:40,360,380,32,308
0,02-05-2022 19:16:40,236,155,88,42
0,02-05-2022 19:16:40,223,178,233,306
0,02-05-2022 19:16:40,19,400,373,127
0,02-05-2022 19:16:40,18,239,387,379
0,02-05-2022 19:16:40,454,36,197,234
0,02-05-2022 19:16:40,26,60,20,116
0,02-05-2022 19:16:40,327,311,226,391
0,02-05-2022 19:16:40,456,191,32,320
0,02-05-2022 19:16:40,99,416,95,212
0,02-05-2022 19:16:40,96,150,203,172
0,02-05-2022 19:16:40,248,302,121,32
0,02-05-2022 19:16:40,260,447,45,461
0,02-05-2022 19:16:40,112,202,172,237
0,02-05-2022 19:16:40,138,15,447,428
0,02-05-2022 19:16:40,156,214,410,176
0,02-05-2022 19:16:40,257,335,84,54
0,02-05-2022 19:16:40,278,18,428,306
0,02-05-2022 19:16:40,414,436,326,247
0,02-05-2022 19:16:40,331,365,341,320
0,02-05-2022 19:16:40,468,396,388,84
0,02-05-2022 19:16:40,369,490,2,450
0,02-05-2022 19:16:40,169,280,126,440
0,02-05-2022 19:16:40,360,125,213,232
0,02-05-2022 19:16:40,265,127,103,465
0,02-05-2022 19:16:40,240,51,230,438
0,02-05-2022 19:16:40,339,239,57,135
0,02-05-2022 19:16:40,80,140,145,489
0,02-05-2022 19:16:40,424,440,355,120
0,02-05-2022 19:16:40,30,489,243,242
0,02-05-2022 19:16:40,15,362,441,34
0,02-05-2022 19:16:40,27,448,476,428
0,02-05-2022 19:16:40,3,478,413,256
0,02-05-2022 19:16:40,99,236,408,366
0,02-05-2022 19:16:40,496,124,128,366
0,02-05-2022 19:16:40,227,5,129,156
0,02-05-2022 19:16:40,362,288,312,284
0,02-05-2022 19:16:40,468,427,257,158
0,02-05-2022 19:16:40,118,49,95,151
0,02-05-2022 19:16:40,189,433,460,44
0,02-05-2022 19:16:40,464,366,41,25
0,02-05-2022 19:16:40,398,238,323,120
0,02-05-2022 19:16:40,397,109,398,102
0,02-05-2022 19:16:40,453,388,396,65
0,02-05-2022 19:16:40,376,3,78,195
0,02-05-2022 19:16:40,81,359,292,196
0,02-05-2022 19:16:40,62,330,44,451
0,02-05-2022 19:16:40,299,95,95,52
0,02-05-2022 19:16:40,133,339,238,181
0,02-05-2022 19:16:40,169,272,411,36
0,02-05-2022 19:16:40,141,447,121,495
0,02-05-2022 19:16:40,188,233,416,145
0,02-05-2022 19:16:40,474,462,446,65
0,02-05-2022 19:16:40,246,165,201,356
0,02-05-2022 19:16:40,438,178,201,131
0,02-05-2022 19:16:40,56,231,260,58
0,02-05-2022 19:16:40,406,268,299,379
0,02-05-2022 19:16:40,4,116,78,159
0,02-05-2022 19:16:40,1,125,300,292
0,02-05-2022 19:16:40,50,21,102,363
0,02-05-2022 19:16:40,340,192,424,233
0,02-05-2022 19:16:40,6,423,414,229
0,02-05-2022 19:16:40,74,143,255,186
0,02-05-2022 19:16:40,108,479,326,318
0,02-05-2022 19:16:40,141,445,131,364
0,02-05-2022 19:16:40,354,474,5,466
0,02-05-2022 19:16:40,307,419,15,358
0,02-05-2022 19:16:40,429,206,89,358
0,02-05-2022 19:16:40,187,50,360,140
0,02-05-2022 19:16:40,96,329,230,265
0,02-05-2022 19:16:40,13,291,118,56
0,02-05-2022 19:16:40,0,217,397,130
0,02-05-2022 19:16:40,386,353,6,312
0,02-05-2022 19:16:40,163,240,103,352
0,02-05-2022 19:16:40,482,164,411,487
0,02-05-2022 19:16:40,148,288,52,41
0,02-05-2022 19:16:40,248,26,92,189
0,02-05-2022 19:16:40,93,394,151,137
0,02-05-2022 19:16:40,469,358,173,385
0,02-05-2022 19:16:40,126,97,122,63
0,02-05-2022 19:16:40,236,203,16,110
0,02-05-2022 19:16:40,438,251,471,465
0,02-05-2022 19:16:40,298,370,386,471
0,02-05-2022 19:16:40,229,29,6,496
0,02-05-2022 19:16:40,71,148,129,419
0,02-05-2022 19:16:40,105,13,488,334
0,02-05-2022 19:16:40,479,443,450,30
0,02-05-2022 19:16:40,379,432,136,319
0,02-05-2022 19:16:40,64,200,328,255
0,02-05-2022 19:16:40,280,70,136,262
0,02-05-2022 19:16:40,461,65,329,456
0,02-05-2022 19:16:40,261,278,51,195
0,02-05-2022 19:16:40,3,114,335,304
0,02-05-2022 19:16:40,29,388,289,209
0,02-05-2022 19:16:40,147,33,121,259
0,02-05-2022 19:16:40,453,241,188,68
0,02-05-2022 19:16:40,329,84,231,269
0,02-05-2022 19:16:40,315,390,490,436
0,02-05-2022 19:16:40,384,253,500,252
0,02-05-2022 19:16:40,291,401,40,299
0,02-05-2022 19:16:40,3,46,125,65
0,02-05-2022 19:16:40,158,65,254,144
0,02-05-2022 19:16:40,190,488,47,438
0,02-05-2022 19:16:40,459,361,388,422
0,02-05-2022 19:16:40,255,476,412,52
0,02-05-2022 19:16:40,467,104,51,329
0,02-05-2022 19:16:40,439,243,267,372
0,02-05-2022 19:16:40,176,171,202,152
0,02-05-2022 19:16:40,432,411,260,328
0,02-05-2022 19:16:40,478,393,209,153
0,02-05-2022 19:16:40,156,275,336,280
0,02-05-2022 19:16:40,374,398,29,261
0,02-05-2022 19:16:40,16,393,284,148
0,02-05-2022 19:16:40,233,90,454,357
0,02-05-2022 19:16:40,142,466,302,193
0,02-05-2022 19:16:40,278,387,258,391
0,02-05-2022 19:16:40,105,8,47,55
0,02-05-2022 19:16:40,47,104,81,456
0,02-05-2022 19:16:40,77,390,171,124
0,02-05-2022 19:16:40,166,295,195,129
0,02-05-2022 19:16:40,408,147,337,29
0,02-05-2022 19:16:40,104,251,77,340
0,02-05-2022 19:16:40,271,401,309,251
0,02-05-2022 19:16:40,158,214,434,271
0,02-05-2022 19:16:40,355,342,11,335
0,02-05-2022 19:16:40,382,367,347,349
0,02-05-2022 19:16:40,368,256,311,308
0,02-05-2022 19:16:40,132,106,51,127
0,02-05-2022 19:16:40,380,279,383,126
0,02-05-2022 19:16:40,34,316,264,100
0,02-05-2022 19:16:40,132,72,114,61
0,02-05-2022 19:16:40,75,0,400,325
0,02-05-2022 19:16:40,261,366,233,268
0,02-05-2022 19:16:40,39,109,426,458
0,02-05-2022 19:16:40,288,34,25,95
0,02-05-2022 19:16:40,294,363,37,311
0,02-05-2022 19:16:40,457,102,438,258
0,02-05-2022 19:16:40,243,257,46,459
0,02-05-2022 19:16:40,263,320,355,446
0,02-05-2022 19:16:40,306,352,106,41
0,02-05-2022 19:16:40,164,3,487,33
0,02-05-2022 19:16:40,231,262,290,367
0,02-05-2022 19:16:40,414,94,443,277
0,02-05-2022 19:16:40,184,461,99,48
0,02-05-2022 19:16:40,112,77,22,293
0,02-05-2022 19:16:40,114,69,417,124
0,02-05-2022 19:16:40,213,459,119,494
0,02-05-2022 19:16:40,444,320,411,328
0,02-05-2022 19:16:40,388,19,0,272
0,02-05-2022 19:16:40,439,351,356,416
0,02-05-2022 19:16:40,143,433,494,365
0,02-05-2022 19:16:40,280,275,141,159
0,02-05-2022 19:16:40,202,441,145,59
0,02-05-2022 19:16:40,407,490,224,332
0,02-05-2022 19:16:40,367,99,49,341
0,02-05-2022 19:16:40,13,390,245,368
0,02-05-2022 19:16:40,280,330,416,234
0,02-05-2022 19:16:40,377,414,239,56
0,02-05-2022 19:16:40,359,27,469,145
0,02-05-2022 19:16:40,452,494,135,425
0,02-05-2022 19:16:40,486,492,477,449
0,02-05-2022 19:16:40,500,32,257,399
0,02-05-2022 19:16:40,3,251,493,446
0,02-05-2022 19:16:40,353,297,103,379
0,02-05-2022 19:16:40,285,304,70,451
0,02-05-2022 19:16:40,436,266,287,312
0,02-05-2022 19:16:40,38,468,355,290
0,02-05-2022 19:16:40,466,166,404,208
0,02-05-2022 19:16:40,462,168,417,349
0,02-05-2022 19:16:40,206,452,100,225
0,02-05-2022 19:16:40,401,49,69,335
0,02-05-2022 19:16:40,349,243,57,238
0,02-05-2022 19:16:40,160,461,391,87
0,02-05-2022 19:16:40,334,361,244,239
0,02-05-2022 19:16:40,315,173,153,112
0,02-05-2022 19:16:40,382,235,351,451
0,02-05-2022 19:16:40,236,452,141,334
0,02-05-2022 19:16:40,352,208,211,215
0,02-05-2022 19:16:40,261,330,178,422
0,02-05-2022 19:16:40,186,182,241,104
0,02-05-2022 19:16:40,434,117,439,359
0,02-05-2022 19:16:40,497,137,453,174
0,02-05-2022 19:16:40,395,84,336,295
0,02-05-2022 19:16:40,182,372,234,160
0,02-05-2022 19:16:40,28,278,164,347
0,02-05-2022 19:16:40,335,42,465,265
0,02-05-2022 19:16:40,103,210,11,397
0,02-05-2022 19:16:40,479,454,145,265
0,02-05-2022 19:16:40,78,180,444,355
0,02-05-2022 19:16:40,219,151,85,81
0,02-05-2022 19:16:40,139,144,67,404
0,02-05-2022 19:16:40,314,454,283,40
0,02-05-2022 19:16:40,444,186,86,348
0,02-05-2022 19:16:40,179,206,16,218
0,02-05-2022 19:16:40,14,103,490,452
0,02-05-2022 19:16:40,334,328,168,204
0,02-05-2022 19:16:40,412,203,15,19
0,02-05-2022 19:16:40,405,414,157,21
0,02-05-2022 19:16:40,229,490,259,155
0,02-05-2022 19:16:40,75,58,472,316
0,02-05-2022 19:16:40,137,73,65,288
0,02-05-2022 19:16:40,64,309,472,383
0,02-05-2022 19:16:40,470,36,381,114
0,02-05-2022 19:16:40,320,356,34,184
0,02-05-2022 19:16:40,276,463,261,276
0,02-05-2022 19:16:40,367,128,185,180
0,02-05-2022 19:16:40,224,97,199,80
0,02-05-2022 19:16:40,490,319,254,12
0,02-05-2022 19:16:40,272,316,342,214
0,02-05-2022 19:16:40,63,493,349,36
0,02-05-2022 19:16:40,445,408,432,317
0,02-05-2022 19:16:40,284,44,287,13
0,02-05-2022 19:16:40,68,241,289,297
0,02-05-2022 19:16:40,1,121,293,21
0,02-05-2022 19:16:40,128,72,473,156
0,02-05-2022 19:16:40,212,12,400,191
0,02-05-2022 19:16:40,480,9,205,455
0,02-05-2022 19:16:40,412,433,228,204
0,02-05-2022 19:16:40,317,83,270,9
0,02-05-2022 19:16:40,231,81,194,356
0,02-05-2022 19:16:40,182,425,395,231
0,02-05-2022 19:16:40,291,391,102,211
0,02-05-2022 19:16:40,463,412,483,272
0,02-05-2022 19:16:40,478,430,37,66
0,02-05-2022 19:16:40,311,305,12,171
0,02-05-2022 19:16:40,52,61,414,192
0,02-05-2022 19:16:40,38,115,429,164
0,02-05-2022 19:16:40,204,264,65,316
0,02-05-2022 19:16:40,315,123,435,347
0,02-05-2022 19:16:40,362,42,87,420
0,02-05-2022 19:16:40,4,60,7,355
0,02-05-2022 19:16:40,383,247,277,493
0,02-05-2022 19:16:40,412,27,458,343
0,02-05-2022 19:16:40,281,122,41,330
0,02-05-2022 19:16:40,280,170,451,194
0,02-05-2022 19:16:40,240,317,29,334
0,02-05-2022 19:16:40,304,355,239,123
0,02-05-2022 19:16:40,345,41,181,462
0,02-05-2022 19:16:40,317,476,179,260
0,02-05-2022 19:16:40,376,465,118,65
0,02-05-2022 19:16:40,234,225,215,418
0,02-05-2022 19:16:40,450,183,173,475
0,02-05-2022 19:16:40,35,62,268,72
0,02-05-2022 19:16:40,114,220,358,119
0,02-05-2022 19:16:40,16,222,255,187
0,02-05-2022 19:16:40,166,496,51,204
0,02-05-2022 19:16:40,115,399,314,380
0,02-05-2022 19:16:40,83,30,298,254
0,02-05-2022 19:16:40,367,82,134,251
0,02-05-2022 19:16:40,132,446,316,67
0,02-05-2022 19:16:40,75,485,301,123
0,02-05-2022 19:16:40,26,163,488,286
0,02-05-2022 19:16:40,366,422,71,74
0,02-05-2022 19:16:40,360,193,9,169
0,02-05-2022 19:16:40,256,123,95,200
0,02-05-2022 19:16:40,434,140,82,319
0,02-05-2022 19:16:40,243,254,483,142
0,02-05-2022 19:16:40,196,220,332,461
0,02-05-2022 19:16:40,158,387,294,197
0,02-05-2022 19:16:40,324,52,347,39
0,02-05-2022 19:16:40,310,304,318,297
0,02-05-2022 19:16:40,453,431,25,315
0,02-05-2022 19:16:40,84,44,50,182
0,02-05-2022 19:16:40,101,144,223,402
0,02-05-2022 19:16:40,300,190,347,273
0,02-05-2022 19:16:40,215,232,60,270
0,02-05-2022 19:16:40,291,61,37,433
0,02-05-2022 19:16:40,274,59,469,457
0,02-05-2022 19:16:40,414,222,431,31
0,02-05-2022 19:16:40,106,125,446,224
0,02-05-2022 19:16:40,39,178,80,291
0,02-05-2022 19:16:40,175,459,263,331
0,02-05-2022 19:16:40,410,25,455,261
0,02-05-2022 19:16:40,224,147,35,129
0,02-05-2022 19:16:40,75,92,76,135
0,02-05-2022 19:16:40,498,7,314,20
0,02-05-2022 19:16:40,316,261,299,480
0,02-05-2022 19:16:40,420,26,62,154
0,02-05-2022 19:16:40,434,46,32,61
0,02-05-2022 19:16:40,332,486,127,153
0,02-05-2022 19:16:40,110,436,250,191
0,02-05-2022 19:16:40,153,424,17,219
0,02-05-2022 19:16:40,473,284,287,139
0,02-05-2022 19:16:40,405,162,113,101
0,02-05-2022 19:16:40,198,143,270,182
0,02-05-2022 19:16:40,486,422,109,458
0,02-05-2022 19:16:40,380,127,288,410
0,02-05-2022 19:16:40,268,305,267,282
0,02-05-2022 19:16:40,145,448,21,188
0,02-05-2022 19:16:40,493,239,458,49
0,02-05-2022 19:16:40,430,129,254,234
0,02-05-2022 19:16:40,97,54,30,451
0,02-05-2022 19:16:40,6,63,210,246
0,02-05-2022 19:16:40,51,242,346,452
0,02-05-2022 19:16:40,359,446,53,112
0,02-05-2022 19:16:40,436,445,248,151
0,02-05-2022 19:16:40,477,44,25,423
0,02-05-2022 19:16:40,38,382,129,269
0,02-05-2022 19:16:40,488,221,445,4
0,02-05-2022 19:16:40,351,486,211,310
0,02-05-2022 19:16:40,387,147,22,336
0,02-05-2022 19:16:40,31,430,25,157
0,02-05-2022 19:16:40,58,235,181,300
0,02-05-2022 19:16:40,479,159,314,281
0,02-05-2022 19:16:40,464,109,430,231
0,02-05-2022 19:16:40,277,41,83,36
0,02-05-2022 19:16:40,364,67,499,59
0,02-05-2022 19:16:40,470,214,38,91
0,02-05-2022 19:16:40,350,400,125,160
0,02-05-2022 19:16:40,28,284,144,199
0,02-05-2022 19:16:40,289,288,56,34
0,02-05-2022 19:16:40,18,42,336,389
0,02-05-2022 19:16:40,204,383,107,58
0,02-05-2022 19:16:40,120,230,281,125
0,02-05-2022 19:16:40,79,419,109,466
0,02-05-2022 19:16:40,18,484,233,312
0,02-05-2022 19:16:40,119,195,292,290
0,02-05-2022 19:16:40,135,141,250,25
0,02-05-2022 19:16:40,322,355,362,382
0,02-05-2022 19:16:40,176,261,376,392
0,02-05-2022 19:16:40,259,95,252,321
0,02-05-2022 19:16:40,155,113,278,70
0,02-05-2022 19:16:40,33,177,83,473
0,02-05-2022 19:16:40,349,344,250,298
0,02-05-2022 19:16:40,28,270,319,33
0,02-05-2022 19:16:40,349,476,196,469
0,02-05-2022 19:16:40,326,15,46,335
0,02-05-2022 19:16:40,285,98,200,343
0,02-05-2022 19:16:40,397,325,113,500
0,02-05-2022 19:16:40,396,358,231,69
0,02-05-2022 19:16:40,392,211,195,46
0,02-05-2022 19:16:40,29,9,25,320
0,02-05-2022 19:16:40,7,275,441,144
0,02-05-2022 19:16:40,450,221,403,441
0,02-05-2022 19:16:40,52,273,374,60
0,02-05-2022 19:16:40,41,434,149,135
0,02-05-2022 19:16:40,408,27,358,94
0,02-05-2022 19:16:40,451,280,212,87
0,02-05-2022 19:16:40,68,9,437,1
0,02-05-2022 19:16:40,479,342,60,19
0,02-05-2022 19:16:40,252,292,177,423
0,02-05-2022 19:16:40,84,315,238,346
0,02-05-2022 19:16:40,341,487,1,373
0,02-05-2022 19:16:40,283,283,305,201
0,02-05-2022 19:16:40,252,471,480,142
0,02-05-2022 19:16:40,231,389,53,55
0,02-05-2022 19:16:40,414,10,126,101
0,02-05-2022 19:16:40,13,446,359,263
0,02-05-2022 19:16:40,269,217,110,425
0,02-05-2022 19:16:40,356,309,327,100
0,02-05-2022 19:16:40,376,188,409,180
0,02-05-2022 19:16:40,343,240,478,76
0,02-05-2022 19:16:40,453,380,26,216
0,02-05-2022 19:16:40,314,336,494,329
0,02-05-2022 19:16:40,4,77,319,484
0,02-05-2022 19:16:40,474,433,373,8
0,02-05-2022 19:16:40,354,234,347,42
0,02-05-2022 19:16:40,388,341,163,379
0,02-05-2022 19:16:40,184,392,67,356
0,02-05-2022 19:16:40,314,73,151,179
0,02-05-2022 19:16:40,115,189,326,184
0,02-05-2022 19:16:40,415,58,5,58
0,02-05-2022 19:16:40,219,234,225,12
0,02-05-2022 19:16:40,302,74,158,219
0,02-05-2022 19:16:40,344,258,320,151
0,02-05-2022 19:16:40,58,432,460,414
0,02-05-2022 19:16:40,371,402,410,34
0,02-05-2022 19:16:40,374,131,262,229
0,02-05-2022 19:16:40,434,190,210,237
0,02-05-2022 19:16:40,454,204,204,242
0,02-05-2022 19:16:40,186,313,126,384
0,02-05-2022 19:16:40,308,233,35,462
0,02-05-2022 19:16:40,28,66,325,390
0,02-05-2022 19:16:40,17,431,240,481
0,02-05-2022 19:16:40,337,452,29,19
0,02-05-2022 19:16:40,91,390,153,428
0,02-05-2022 19:16:40,282,13,462,4
0,02-05-2022 19:16:40,369,63,165,105
0,02-05-2022 19:16:40,77,410,139,370
0,02-05-2022 19:16:40,88,238,347,168
0,02-05-2022 19:16:40,78,14,9,250
0,02-05-2022 19:16:40,389,476,302,385
0,02-05-2022 19:16:40,409,302,413,83
0,02-05-2022 19:16:40,179,162,243,203
0,02-05-2022 19:16:40,189,451,374,488
0,02-05-2022 19:16:40,240,495,22,356
0,02-05-2022 19:16:40,188,479,261,26
0,02-05-2022 19:16:40,282,419,44,284
0,02-05-2022 19:16:40,67,226,163,87
0,02-05-2022 19:16:40,4,419,40,269
0,02-05-2022 19:16:40,237,406,93,308
0,02-05-2022 19:16:40,349,318,368,446
0,02-05-2022 19:16:40,487,51,174,371
0,02-05-2022 19:16:40,293,417,385,332
0,02-05-2022 19:16:40,139,72,262,301
0,02-05-2022 19:16:40,254,72,126,400
0,02-05-2022 19:16:40,12,107,489,315
0,02-05-2022 19:16:40,22,201,283,213
0,02-05-2022 19:16:40,24,486,250,495
0,02-05-2022 19:16:40,41,389,237,196
0,02-05-2022 19:16:40,43,207,127,176
0,02-05-2022 19:16:40,94,321,92,181
0,02-05-2022 19:16:40,462,291,468,81
0,02-05-2022 19:16:40,35,363,379,491
0,02-05-2022 19:16:40,74,483,8,427
0,02-05-2022 19:16:40,460,447,490,154
0,02-05-2022 19:16:40,244,429,251,449
0,02-05-2022 19:16:40,463,55,473,55
0,02-05-2022 19:16:40,347,402,126,410
0,02-05-2022 19:16:40,499,24,259,154
0,02-05-2022 19:16:40,490,225,301,458
0,02-05-2022 19:16:40,11,80,329,367
0,02-05-2022 19:16:40,37,423,250,1
0,02-05-2022 19:16:40,122,333,355,47
